# Every item id core-es has ever issued. Generated by scripts/build-dataset.ts.
# A row that goes away keeps its id here as `retired`, so it is never reissued.
# Columns: id	kind	status	text — text is a reminder, the id is the identity.
000612	sentence	active	Sí, una habitación para tres noches.
000613	sentence	active	¿El desayuno está incluido?
000614	sentence	active	Sí, de ocho a once.
000615	sentence	active	¿Hay un bar en el hotel?
000616	sentence	active	Sí, está en el segundo piso.
000617	sentence	active	¿Qué hacemos esta tarde?
000618	sentence	active	¿Quieres ir al parque?
000619	sentence	active	Sí, hace buen tiempo.
000620	sentence	active	¿A qué hora nos vemos?
000621	sentence	active	A las seis. Podemos tomar un café después.
000622	sentence	active	Perfecto, nos vemos en el parque.
000623	sentence	active	Los sábados empiezo el día a las nueve.
000624	sentence	active	Primero, bebo café y como pan.
000625	sentence	active	Después, limpio la casa y lavo la ropa.
000626	sentence	active	A las once, salgo de casa y voy al parque.
000627	sentence	active	Allí leo un libro.
000628	sentence	active	Buenos días, ¿qué desea tomar?
000629	sentence	active	Quiero un zumo de naranja, por favor.
000630	sentence	active	¿Quiere algo para comer?
000631	sentence	active	Sí, un poco de pan, pero sin mantequilla.
000632	sentence	active	El desayuno cuesta cuatro euros.
000633	sentence	active	Muy bien. Aquí tiene, gracias.
000634	sentence	active	Hola, ¿qué quiere tomar esta mañana?
000635	sentence	active	Un café solo y agua, por favor.
000636	sentence	active	Tenemos pan y galletas. ¿Algo más?
000637	sentence	active	Una galleta, gracias. ¿Cuánto cuesta todo?
000638	sentence	active	Son cinco euros, por favor.
000639	sentence	active	Perfecto, muchas gracias. Hasta luego.
000640	sentence	active	Disculpe, ¿dónde está el museo?
000641	sentence	active	Siga por esta calle y gire a la derecha en el banco.
000642	sentence	active	¿Está antes o después de la plaza?
000643	sentence	active	Está después de la plaza, cerca de la biblioteca.
000644	sentence	active	¿Está muy lejos desde aquí?
000645	sentence	active	No, está a ocho minutos.
000646	sentence	active	Gracias por su ayuda.
000647	sentence	active	Perdone, ¿dónde está la parada de autobús?
000648	sentence	active	Vaya todo recto hasta el hotel.
000649	sentence	active	¿Tengo que girar en el hotel?
000650	sentence	active	Sí, gire a la izquierda. La parada está allí.
000651	sentence	active	¿Está a más de diez minutos?
000652	sentence	active	No, son unos cinco minutos.
000653	sentence	active	Entendido, muchas gracias por la ayuda.
000654	sentence	active	Buenas tardes, ¿puedo ayudarle?
000655	sentence	active	Sí, busco unos pantalones azules.
000656	sentence	active	¿Qué talla busca?
000657	sentence	active	La talla treinta. ¿Puedo probarlos?
000658	sentence	active	Sí, puede probarlos allí.
000659	sentence	active	Me quedan bien. Me los llevo. ¿Cuánto cuestan?
000660	sentence	active	Cuestan treinta y cinco euros.
000661	sentence	active	Hola, ¿busca algo especial?
000662	sentence	active	Busco unos zapatos negros.
000663	sentence	active	¿Qué número tiene?
000664	sentence	active	El cuarenta. Quiero probar estos, por favor.
000665	sentence	active	Claro. Puede sentarse aquí.
000666	sentence	active	Son cómodos. ¿Cuánto cuestan?
000667	sentence	active	Cincuenta euros.
000668	sentence	active	Muy bien, me los llevo.
000669	sentence	active	Buenas tardes, ¿tiene reserva?
000670	sentence	active	Sí, una habitación individual para cuatro noches.
000671	sentence	active	Aquí está su llave.
000672	sentence	active	¿A qué hora es el desayuno?
000673	sentence	active	El desayuno es de siete a nueve.
000674	sentence	active	¿Dónde está el restaurante?
000675	sentence	active	Está junto a la entrada.
000676	sentence	active	Buenas noches. ¿Tiene una reserva con nosotros?
000677	sentence	active	Sí, para una noche, a nombre de García.
000678	sentence	active	Perfecto. Su habitación está en el tercer piso.
000679	sentence	active	¿El desayuno está incluido y a qué hora empieza?
000680	sentence	active	Sí, empieza a las siete y media.
000681	sentence	active	¿Dónde está el ascensor?
000682	sentence	active	El ascensor está detrás de usted.
000683	sentence	active	Hola, ¿tienes planes para esta noche?
000684	sentence	active	No. ¿Quieres cenar en el restaurante nuevo?
000685	sentence	active	Sí, pero también quiero ver una película.
000686	sentence	active	Podemos cenar primero. ¿A qué hora quedamos?
000687	sentence	active	A las ocho, delante del restaurante.
000688	sentence	active	Estupendo, nos vemos allí a las ocho.
000689	sentence	active	¿Qué quieres hacer el domingo?
000690	sentence	active	Podemos ir al museo por la mañana.
000691	sentence	active	Buena idea, pero el museo abre a las diez.
000692	sentence	active	Entonces, ¿quedamos a las diez y media?
000693	sentence	active	Sí. Después podemos comer en el centro.
000694	sentence	active	Perfecto, nos vemos el domingo en el museo.
000695	sentence	active	Los lunes me despierto a las seis y media.
000696	sentence	active	Primero me ducho y me visto muy rápido.
000697	sentence	active	Después preparo café y desayuno en la cocina.
000698	sentence	active	A las siete salgo de casa porque tengo una reunión.
000699	sentence	active	Voy a la oficina en tren y llego antes de las ocho.
000700	sentence	active	El domingo empiezo la mañana tarde, a las diez.
000701	sentence	active	Primero abro la ventana y preparo el desayuno.
000702	sentence	active	Como fruta y leo el periódico en la cocina.
000703	sentence	active	Después llamo a un amigo y limpio un poco la casa.
000704	sentence	active	A las doce salgo y voy al mercado con mi amigo.
000705	sentence	active	Hola, me llamo Luis.
000706	sentence	active	Hola, Luis. Soy Marta. Mucho gusto.
000707	sentence	active	Mucho gusto. ¿Cómo estás?
000708	sentence	active	Muy bien, gracias. ¿Y tú?
000709	sentence	active	Estoy bien, gracias.
000710	sentence	active	¡Qué bien! Bueno, hasta luego, Luis.
000711	sentence	active	Hasta luego, Marta.
000712	sentence	active	¡Hola, Luis! ¿Cómo estás hoy?
000713	sentence	active	Hola, Ana.
000714	sentence	active	Estoy genial. Tengo un día muy bueno.
000715	sentence	active	¡Qué bien! Me alegro.
000716	sentence	active	Bueno, tengo que irme. Hasta pronto.
000717	sentence	active	Hasta pronto, Ana.
000718	sentence	active	Buenos días, Luis. ¿Cómo está usted?
000719	sentence	active	Buenos días, señora López.
000720	sentence	active	Estoy bastante bien, gracias por preguntar.
000721	sentence	active	Me alegro. Buen día y hasta luego.
000722	sentence	active	Igualmente, hasta luego.
000723	sentence	active	Hola, soy Elena, la nueva vecina. ¿Cómo estás?
000724	sentence	active	Mucho gusto, Elena.
000725	sentence	active	Bien, gracias. Estoy un poco cansada.
000726	sentence	active	Tienes que descansar. Nos vemos pronto.
000727	sentence	active	Gracias, nos vemos.
000728	sentence	active	Estoy genial.
000729	sentence	active	Todo bien.
000730	sentence	active	Bastante bien.
000731	sentence	active	Más o menos.
000732	sentence	active	Regular.
000733	sentence	active	Estoy cansada.
000734	sentence	active	Estoy un poco triste.
000735	sentence	active	No estoy muy bien.
000736	sentence	active	Todo bien, gracias. ¿Y tú?
000737	sentence	active	Estoy un poco cansado, pero bien. ¿Y usted?
000738	sentence	active	Hoy estoy más o menos. ¿Y tú?
000739	sentence	active	Un café solo, por favor.
000740	sentence	active	Quiero un café con leche, por favor.
000741	sentence	active	Para mí, un té con leche.
000742	sentence	active	Voy a tomar un zumo de naranja.
000743	sentence	active	Un agua, por favor.
000744	sentence	active	Quiero un café sin leche.
000745	sentence	active	Un té, pero sin azúcar.
000746	sentence	active	De momento, solo un café.
000747	sentence	active	Perdón, ¿dónde está la farmacia?
000748	sentence	active	Disculpe, ¿dónde está la estación?
000749	sentence	active	¿Dónde está el centro, por favor?
000750	sentence	active	Perdone, busco el museo.
000751	sentence	active	¿Sabe dónde está el banco?
000752	sentence	active	¿Cómo llego a la plaza?
000753	sentence	active	¿La parada de autobús está cerca?
000754	sentence	active	Necesito ir al hotel. ¿Por dónde voy?
000755	sentence	active	Busco una camisa blanca.
000756	sentence	active	Quiero una chaqueta azul.
000757	sentence	active	Necesito unos pantalones negros.
000758	sentence	active	Estoy buscando un vestido verde.
000759	sentence	active	¿Tiene esta camisa en rojo?
000760	sentence	active	¿Hay una talla más grande?
000761	sentence	active	Solo estoy mirando, gracias.
000762	sentence	active	Busco algo cómodo para el trabajo.
000763	sentence	active	Sí, tengo una reserva.
000764	sentence	active	Sí, una habitación doble para una noche.
000765	sentence	active	Tengo una habitación individual para dos noches.
000766	sentence	active	La reserva está a nombre de López.
000767	sentence	active	Es para tres noches.
000768	sentence	active	Somos dos personas.
000769	sentence	active	Tengo una habitación con desayuno.
000770	sentence	active	No tengo reserva. ¿Hay una habitación libre?
000771	sentence	active	Sí, buena idea.
000772	sentence	active	Perfecto, me apetece.
000773	sentence	active	Vale, vamos.
000774	sentence	active	Sí, pero un poco más tarde.
000775	sentence	active	Prefiero ir al parque.
000776	sentence	active	Hoy no puedo.
000777	sentence	active	Lo siento, ya tengo planes.
000778	sentence	active	Quizá otro día.
000779	sentence	active	No me apetece mucho.
000780	sentence	active	¿Y si vamos al cine?
000781	sentence	active	Normalmente me despierto a las siete.
000782	sentence	active	Primero me ducho.
000783	sentence	active	Después me visto.
000784	sentence	active	Desayuno café y fruta.
000785	sentence	active	Por la mañana leo las noticias.
000786	sentence	active	Preparo el desayuno en la cocina.
000787	sentence	active	A las ocho salgo de casa.
000788	sentence	active	Voy al trabajo en autobús.
000789	sentence	active	Los domingos me levanto tarde.
000790	sentence	active	Antes de salir, limpio un poco la casa.
000791	sentence	active	Hoy estoy algo cansado.
000792	sentence	active	Gracias, doctora. Voy a descansar.
000793	sentence	active	Buenas tardes, ¿qué necesita?
000794	sentence	active	Necesito algo para el dolor de cabeza.
000795	sentence	active	¿Desde cuándo le duele?
000796	sentence	active	Desde esta mañana, cuando me levanté.
000797	sentence	active	¿Toma alguna otra medicina?
000798	sentence	active	No, ninguna. Solo tengo dolor de cabeza.
000799	sentence	active	Tome una pastilla cada ocho horas.
000800	sentence	active	Muy bien. Muchas gracias por su ayuda.
000801	sentence	active	Buenas tardes, ¿cómo se siente?
000802	sentence	active	Me duele la espalda cuando trabajo.
000803	sentence	active	¿Cuántos días lleva así?
000804	sentence	active	Desde el lunes, más o menos.
000805	sentence	active	¿Duerme bien por la noche?
000806	sentence	active	No muy bien, porque me duele mucho.
000807	sentence	active	Tiene que caminar un poco cada día.
000808	sentence	active	De acuerdo, lo voy a hacer.
000809	sentence	active	Centro de salud, buenos días.
000810	sentence	active	Buenos días. Quiero una cita, por favor.
000811	sentence	active	¿Qué le pasa?
000812	sentence	active	Tengo fiebre y me duele la garganta.
000813	sentence	active	¿Desde cuándo se siente así?
000814	sentence	active	Desde el fin de semana.
000815	sentence	active	¿Puede venir hoy a las cinco?
000816	sentence	active	Sí, a las cinco está bien.
000817	sentence	active	Muy bien. Traiga su tarjeta sanitaria.
000818	sentence	active	La traigo. Gracias por todo.
000819	sentence	active	Los martes trabajo en casa, en la mesa del comedor.
000820	sentence	active	Empiezo a las ocho, antes que en la oficina.
000821	sentence	active	Hablo con mi jefe por teléfono a las diez.
000822	sentence	active	Como en la cocina y descanso veinte minutos.
000823	sentence	active	Termino temprano y tengo tiempo para leer.
000824	sentence	active	Trabajo en una tienda de ropa, cerca de la plaza.
000825	sentence	active	Abro a las diez y hablo con muchos clientes.
000826	sentence	active	A la una viene mi compañera y comemos juntas.
000827	sentence	active	Por la tarde hay menos gente y limpio la tienda.
000828	sentence	active	Cierro a las ocho y vuelvo a casa contenta.
000829	sentence	active	Trabajo en una oficina y el jueves fue un día muy ocupado.
000830	sentence	active	Llegué a las ocho y ya tenía diez correos.
000831	sentence	active	Tuve dos reuniones, una por la mañana y otra después de comer.
000832	sentence	active	No pude comer con mis compañeros.
000833	sentence	active	Terminé a las siete y llegué a casa muy cansada.
000834	sentence	active	Mis padres viven en una casa en un pueblo pequeño.
000835	sentence	active	La casa tiene tres dormitorios y un salón grande.
000836	sentence	active	En la cocina hay una mesa de madera muy vieja.
000837	sentence	active	Hay un jardín detrás y el río está muy cerca.
000838	sentence	active	Me gusta ir en verano, pero no quiero vivir allí.
000839	sentence	active	Vivo en una habitación pequeña, cerca de la universidad.
000840	sentence	active	Tengo una cama, una mesa y muchos libros.
000841	sentence	active	La cocina es para todos y a veces está sucia.
000842	sentence	active	No hay jardín, pero hay un parque en la misma calle.
000843	sentence	active	Es pequeña, pero estoy contento aquí.
000844	sentence	active	Mi hermana y yo buscamos un piso para las dos.
000845	sentence	active	Queremos dos dormitorios y una cocina con ventana.
000846	sentence	active	El baño tiene que estar limpio y el salón, tranquilo.
000847	sentence	active	Necesitamos una parada de autobús cerca.
000848	sentence	active	No es fácil, pero vamos a encontrar algo bueno.
000849	sentence	active	Soy camarero en un restaurante.
000850	sentence	active	Trabajo en un hospital, con niños.
000851	sentence	active	Estudio y trabajo los fines de semana.
